DATE,CLOSE,CLOSE,CLOSE,CLOSE,CLOSE,CLOSE,CLOSE,CLOSE,CLOSE,CLOSE,CLOSE,RETURN_1D,RETURN_1D,RETURN_1D,RETURN_1D,RETURN_1D,RETURN_1D,RETURN_1D,RETURN_1D,RETURN_1D,RETURN_1D,RETURN_1D
DATE,OFF_AVG,RESI_AVG,HOT_AVG,NL_AVG,SC_AVG,MALL_AVG,HC_AVG,IND_AVG,SS_AVG,DC_AVG,ALL_AVG,OFF_AVG,RESI_AVG,HOT_AVG,NL_AVG,SC_AVG,MALL_AVG,HC_AVG,IND_AVG,SS_AVG,DC_AVG,ALL_AVG
MARKET CAPITALIZATION,,,,,,,,,,,,,,,,,,,,,,
DATE,OFF_AVG_CLOSE,RESI_AVG_CLOSE,HOT_AVG_CLOSE,NL_AVG_CLOSE,SC_AVG_CLOSE,MALL_AVG_CLOSE,HC_AVG_CLOSE,IND_AVG_CLOSE,SS_AVG_CLOSE,DC_AVG_CLOSE,ALL_AVG_CLOSE,OFF_AVG_RETURN_1D,RESI_AVG_RETURN_1D,HOT_AVG_RETURN_1D,NL_AVG_RETURN_1D,SC_AVG_RETURN_1D,MALL_AVG_RETURN_1D,HC_AVG_RETURN_1D,IND_AVG_RETURN_1D,SS_AVG_RETURN_1D,DC_AVG_RETURN_1D,ALL_AVG_RETURN_1D
2005-07-25 00:00:00,$25.52 ,$25.80 ,$62.36 ,$10.16 ,$25.90 ,$73.36 ,$12.08 ,$21.85 ,$11.17 ,$20.81 ,$28.90 ,0.31%,0.59%,0.87%,(0.06%),(0.10%),0.28%,0.05%,(0.59%),0.14%,(0.21%),0.13%
2005-07-26 00:00:00,$25.78 ,$26.09 ,$62.76 ,$10.19 ,$26.00 ,$73.59 ,$12.23 ,$21.76 ,$11.22 ,$21.03 ,$29.07 ,1.04%,1.14%,0.63%,0.32%,0.41%,0.32%,1.26%,(0.41%),0.46%,1.05%,0.62%
2005-07-27 00:00:00,$25.97 ,$26.09 ,$62.68 ,$10.22 ,$26.26 ,$74.16 ,$12.24 ,$21.70 ,$11.27 ,$21.20 ,$29.18 ,0.73%,(0.01%),(0.13%),0.35%,1.01%,0.78%,0.02%,(0.31%),0.43%,0.81%,0.37%
2005-07-28 00:00:00,$26.30 ,$26.43 ,$63.71 ,$10.37 ,$26.73 ,$75.39 ,$12.34 ,$22.23 ,$11.40 ,$21.39 ,$29.63 ,1.24%,1.31%,1.65%,1.44%,1.76%,1.65%,0.84%,2.45%,1.10%,0.88%,1.43%
2005-07-29 00:00:00,$26.26 ,$26.38 ,$63.21 ,$10.30 ,$26.53 ,$74.80 ,$12.36 ,$22.21 ,$11.40 ,$21.31 ,$29.48 ,(0.15%),(0.20%),(0.79%),(0.64%),(0.74%),(0.78%),0.19%,(0.09%),0.04%,(0.34%),(0.35%)
2005-08-01 00:00:00,$26.15 ,$26.34 ,$63.27 ,$10.25 ,$26.52 ,$74.71 ,$12.33 ,$22.20 ,$11.63 ,$21.09 ,$29.45 ,(0.41%),(0.15%),0.09%,(0.48%),(0.03%),(0.12%),(0.24%),(0.06%),2.02%,(1.04%),(0.04%)
2005-08-02 00:00:00,$26.38 ,$26.58 ,$64.04 ,$10.34 ,$26.78 ,$76.14 ,$12.45 ,$22.37 ,$11.75 ,$20.93 ,$29.78 ,0.87%,0.90%,1.23%,0.86%,0.99%,1.91%,0.93%,0.80%,1.04%,(0.78%),0.88%
2005-08-03 00:00:00,$26.37 ,$26.46 ,$63.89 ,$10.42 ,$26.63 ,$75.75 ,$12.42 ,$22.26 ,$11.68 ,$21.20 ,$29.71 ,(0.02%),(0.42%),(0.25%),0.72%,(0.57%),(0.51%),(0.24%),(0.49%),(0.57%),1.32%,(0.10%)
2005-08-04 00:00:00,$25.77 ,$26.01 ,$62.09 ,$10.29 ,$26.11 ,$72.74 ,$12.17 ,$21.78 ,$11.46 ,$20.99 ,$28.94 ,(2.27%),(1.70%),(2.81%),(1.18%),(1.95%),(3.98%),(2.00%),(2.17%),(1.90%),(1.03%),(2.10%)
2005-08-05 00:00:00,$24.99 ,$24.80 ,$59.86 ,$9.97 ,$26.22 ,$69.87 ,$11.82 ,$21.07 ,$11.05 ,$20.32 ,$28.00 ,(3.05%),(4.68%),(3.59%),(3.12%),0.40%,(3.94%),(2.88%),(3.27%),(3.60%),(3.19%),(3.09%)
2005-08-08 00:00:00,$24.27 ,$23.81 ,$58.72 ,$9.67 ,$25.12 ,$66.10 ,$11.36 ,$20.41 ,$10.79 ,$20.03 ,$27.03 ,(2.87%),(3.97%),(1.90%),(3.09%),(4.19%),(5.39%),(3.93%),(3.12%),(2.34%),(1.41%),(3.22%)
2005-08-09 00:00:00,$24.33 ,$24.05 ,$58.94 ,$9.64 ,$25.18 ,$66.77 ,$11.37 ,$20.52 ,$10.79 ,$19.97 ,$27.16 ,0.27%,1.00%,0.36%,(0.26%),0.25%,1.01%,0.13%,0.52%,(0.04%),(0.32%),0.29%
2005-08-10 00:00:00,$24.49 ,$24.18 ,$59.01 ,$9.65 ,$25.18 ,$66.73 ,$11.46 ,$20.43 ,$10.89 ,$20.00 ,$27.20 ,0.65%,0.56%,0.12%,0.11%,(0.00%),(0.05%),0.77%,(0.42%),0.93%,0.15%,0.28%
2005-08-11 00:00:00,$24.81 ,$24.48 ,$61.11 ,$9.78 ,$25.08 ,$66.77 ,$11.53 ,$20.66 ,$10.95 ,$20.25 ,$27.54 ,1.30%,1.22%,3.56%,1.30%,(0.39%),0.05%,0.63%,1.13%,0.59%,1.28%,1.07%
2005-08-12 00:00:00,$24.79 ,$24.45 ,$59.76 ,$9.67 ,$24.95 ,$66.72 ,$11.56 ,$20.86 ,$10.86 ,$19.73 ,$27.34 ,(0.10%),(0.11%),(2.21%),(1.05%),(0.50%),(0.07%),0.23%,0.95%,(0.81%),(2.56%),(0.62%)
2005-08-15 00:00:00,$25.00 ,$24.72 ,$59.96 ,$9.70 ,$25.30 ,$67.29 ,$11.62 ,$21.04 ,$10.98 ,$19.93 ,$27.55 ,0.88%,1.09%,0.34%,0.28%,1.39%,0.86%,0.58%,0.87%,1.05%,0.99%,0.83%
2005-08-16 00:00:00,$25.00 ,$24.94 ,$58.90 ,$9.74 ,$25.36 ,$68.12 ,$11.66 ,$21.03 ,$11.07 ,$20.17 ,$27.60 ,(0.00%),0.87%,(1.77%),0.41%,0.25%,1.24%,0.31%,(0.03%),0.84%,1.21%,0.33%
2005-08-17 00:00:00,$24.84 ,$24.65 ,$59.46 ,$9.70 ,$25.24 ,$66.86 ,$11.56 ,$20.96 ,$11.03 ,$20.23 ,$27.45 ,(0.67%),(1.14%),0.95%,(0.44%),(0.49%),(1.85%),(0.82%),(0.36%),(0.36%),0.28%,(0.49%)
2005-08-18 00:00:00,$24.71 ,$24.51 ,$59.58 ,$9.62 ,$25.09 ,$66.13 ,$11.54 ,$20.82 ,$10.99 ,$20.12 ,$27.31 ,(0.51%),(0.56%),0.20%,(0.81%),(0.60%),(1.09%),(0.20%),(0.64%),(0.35%),(0.52%),(0.51%)
2005-08-19 00:00:00,$24.76 ,$24.39 ,$59.28 ,$9.57 ,$24.96 ,$66.03 ,$11.47 ,$20.70 ,$10.93 ,$20.08 ,$27.22 ,0.20%,(0.50%),(0.51%),(0.48%),(0.49%),(0.15%),(0.64%),(0.57%),(0.54%),(0.21%),(0.39%)
2005-08-22 00:00:00,$24.98 ,$24.43 ,$60.44 ,$9.66 ,$25.12 ,$66.96 ,$11.54 ,$20.89 ,$10.95 ,$20.02 ,$27.50 ,0.88%,0.16%,1.96%,0.86%,0.63%,1.41%,0.60%,0.91%,0.16%,(0.32%),0.73%
2005-08-23 00:00:00,$24.99 ,$24.44 ,$60.61 ,$9.62 ,$25.06 ,$66.64 ,$11.59 ,$20.92 ,$10.96 ,$19.99 ,$27.48 ,0.04%,0.05%,0.29%,(0.41%),(0.22%),(0.47%),0.45%,0.16%,0.09%,(0.12%),(0.01%)
2005-08-24 00:00:00,$25.03 ,$24.57 ,$60.86 ,$9.66 ,$25.16 ,$67.57 ,$11.69 ,$21.05 ,$10.99 ,$20.10 ,$27.67 ,0.15%,0.50%,0.40%,0.50%,0.37%,1.39%,0.87%,0.59%,0.30%,0.52%,0.56%
2005-08-25 00:00:00,$25.13 ,$24.67 ,$60.81 ,$9.72 ,$25.25 ,$67.45 ,$11.74 ,$21.11 ,$11.05 ,$20.08 ,$27.70 ,0.40%,0.41%,(0.08%),0.61%,0.37%,(0.18%),0.47%,0.31%,0.53%,(0.06%),0.28%
2005-08-26 00:00:00,$24.89 ,$24.46 ,$59.30 ,$9.56 ,$24.95 ,$66.54 ,$11.59 ,$20.91 ,$10.94 ,$20.10 ,$27.32 ,(0.96%),(0.82%),(2.48%),(1.72%),(1.19%),(1.34%),(1.31%),(0.94%),(0.99%),0.10%,(1.16%)
2005-08-29 00:00:00,$24.92 ,$24.41 ,$60.16 ,$9.70 ,$24.95 ,$66.76 ,$11.57 ,$20.86 ,$10.95 ,$20.07 ,$27.43 ,0.14%,(0.22%),1.45%,1.51%,(0.02%),0.32%,(0.17%),(0.26%),0.09%,(0.18%),0.27%
2005-08-30 00:00:00,$24.96 ,$24.42 ,$60.37 ,$9.70 ,$24.95 ,$67.19 ,$11.59 ,$20.90 ,$10.91 ,$20.13 ,$27.51 ,0.14%,0.05%,0.35%,0.03%,0.03%,0.65%,0.18%,0.18%,(0.34%),0.30%,0.16%
2005-08-31 00:00:00,$25.45 ,$25.02 ,$60.90 ,$9.89 ,$25.52 ,$67.93 ,$11.91 ,$21.35 ,$11.07 ,$20.13 ,$27.92 ,1.98%,2.44%,0.88%,1.89%,2.28%,1.10%,2.77%,2.18%,1.41%,0.01%,1.69%
2005-09-01 00:00:00,$25.59 ,$25.27 ,$60.75 ,$9.95 ,$25.56 ,$68.83 ,$11.94 ,$21.49 ,$11.21 ,$20.04 ,$28.06 ,0.53%,1.01%,(0.25%),0.60%,0.17%,1.33%,0.26%,0.65%,1.29%,(0.43%),0.52%
2005-09-02 00:00:00,$25.50 ,$25.23 ,$60.59 ,$9.88 ,$25.52 ,$68.14 ,$11.92 ,$21.44 ,$11.19 ,$19.89 ,$27.93 ,(0.33%),(0.17%),(0.27%),(0.67%),(0.15%),(1.01%),(0.18%),(0.25%),(0.17%),(0.74%),(0.39%)
2005-09-06 00:00:00,$25.92 ,$25.95 ,$60.84 ,$10.09 ,$26.00 ,$70.22 ,$12.21 ,$21.94 ,$11.50 ,$20.08 ,$28.47 ,1.64%,2.85%,0.42%,2.10%,1.88%,3.05%,2.44%,2.34%,2.75%,0.93%,2.04%
2005-09-07 00:00:00,$25.75 ,$25.79 ,$60.78 ,$10.05 ,$25.82 ,$69.67 ,$12.12 ,$21.86 ,$11.40 ,$20.15 ,$28.34 ,(0.67%),(0.62%),(0.09%),(0.38%),(0.71%),(0.79%),(0.76%),(0.34%),(0.84%),0.38%,(0.48%)
2005-09-08 00:00:00,$25.65 ,$25.78 ,$61.06 ,$9.98 ,$25.77 ,$69.37 ,$12.11 ,$21.82 ,$11.36 ,$21.07 ,$28.40 ,(0.38%),(0.03%),0.46%,(0.74%),(0.17%),(0.43%),(0.14%),(0.20%),(0.34%),4.55%,0.26%
2005-09-09 00:00:00,$25.76 ,$25.92 ,$60.91 ,$10.00 ,$25.81 ,$69.79 ,$12.07 ,$21.92 ,$11.43 ,$21.38 ,$28.50 ,0.45%,0.55%,(0.25%),0.20%,0.14%,0.61%,(0.28%),0.45%,0.59%,1.47%,0.39%
2005-09-12 00:00:00,$25.76 ,$25.93 ,$60.54 ,$10.01 ,$25.68 ,$69.83 ,$12.06 ,$22.00 ,$11.43 ,$21.46 ,$28.47 ,(0.01%),0.02%,(0.62%),0.16%,(0.49%),0.04%,(0.07%),0.40%,0.05%,0.38%,(0.01%)
2005-09-13 00:00:00,$25.60 ,$25.79 ,$59.54 ,$9.98 ,$25.51 ,$68.74 ,$12.00 ,$21.74 ,$11.21 ,$21.22 ,$28.13 ,(0.62%),(0.52%),(1.64%),(0.35%),(0.67%),(1.56%),(0.55%),(1.21%),(1.99%),(1.13%),(1.02%)
2005-09-14 00:00:00,$25.51 ,$25.82 ,$59.54 ,$9.87 ,$25.48 ,$68.13 ,$12.05 ,$21.71 ,$11.21 ,$21.01 ,$28.03 ,(0.36%),0.09%,(0.01%),(1.02%),(0.10%),(0.88%),0.46%,(0.15%),0.05%,(1.01%),(0.29%)
2005-09-15 00:00:00,$25.59 ,$25.93 ,$59.49 ,$9.89 ,$25.60 ,$68.04 ,$12.05 ,$21.90 ,$11.29 ,$21.05 ,$28.08 ,0.31%,0.44%,(0.08%),0.16%,0.46%,(0.14%),(0.04%),0.89%,0.68%,0.19%,0.29%
2005-09-16 00:00:00,$25.71 ,$25.87 ,$59.58 ,$9.93 ,$25.67 ,$67.85 ,$12.03 ,$22.12 ,$11.36 ,$21.28 ,$28.14 ,0.46%,(0.21%),0.16%,0.40%,0.26%,(0.27%),(0.15%),0.99%,0.67%,1.09%,0.34%
2005-09-19 00:00:00,$25.50 ,$25.75 ,$59.35 ,$9.88 ,$25.37 ,$66.90 ,$11.95 ,$21.90 ,$11.28 ,$20.93 ,$27.88 ,(0.80%),(0.49%),(0.39%),(0.52%),(1.16%),(1.39%),(0.65%),(0.96%),(0.73%),(1.63%),(0.87%)
2005-09-20 00:00:00,$25.34 ,$25.59 ,$59.02 ,$9.81 ,$25.15 ,$66.16 ,$11.98 ,$21.71 ,$11.25 ,$20.64 ,$27.66 ,(0.65%),(0.62%),(0.57%),(0.68%),(0.87%),(1.12%),0.26%,(0.91%),(0.23%),(1.37%),(0.68%)
2005-09-21 00:00:00,$24.89 ,$25.25 ,$57.78 ,$9.70 ,$24.74 ,$64.33 ,$11.79 ,$21.27 ,$11.05 ,$20.43 ,$27.12 ,(1.76%),(1.33%),(2.09%),(1.13%),(1.63%),(2.77%),(1.58%),(1.99%),(1.78%),(1.02%),(1.71%)
2005-09-22 00:00:00,$25.10 ,$25.37 ,$57.47 ,$9.63 ,$24.68 ,$64.87 ,$11.88 ,$21.50 ,$11.01 ,$20.50 ,$27.20 ,0.83%,0.50%,(0.54%),(0.75%),(0.26%),0.85%,0.71%,1.04%,(0.42%),0.35%,0.23%
2005-09-23 00:00:00,$25.22 ,$25.36 ,$58.64 ,$9.67 ,$24.63 ,$65.45 ,$11.85 ,$21.46 ,$11.10 ,$20.47 ,$27.38 ,0.48%,(0.07%),2.04%,0.47%,(0.19%),0.89%,(0.20%),(0.16%),0.79%,(0.18%),0.39%
2005-09-26 00:00:00,$25.33 ,$25.49 ,$58.81 ,$9.79 ,$24.55 ,$65.95 ,$11.97 ,$21.66 ,$11.18 ,$20.94 ,$27.57 ,0.44%,0.51%,0.29%,1.22%,(0.32%),0.76%,0.96%,0.91%,0.73%,2.33%,0.78%
2005-09-27 00:00:00,$25.28 ,$25.47 ,$58.71 ,$9.79 ,$24.51 ,$65.80 ,$11.93 ,$21.58 ,$11.06 ,$20.94 ,$27.51 ,(0.20%),(0.07%),(0.16%),(0.02%),(0.15%),(0.23%),(0.30%),(0.37%),(1.01%),(0.02%),(0.25%)
2005-09-28 00:00:00,$25.13 ,$25.18 ,$57.55 ,$9.66 ,$24.50 ,$65.42 ,$11.85 ,$21.48 ,$11.02 ,$20.77 ,$27.26 ,(0.60%),(1.14%),(1.98%),(1.26%),(0.06%),(0.57%),(0.71%),(0.44%),(0.36%),(0.82%),(0.80%)
2005-09-29 00:00:00,$25.58 ,$25.54 ,$58.43 ,$9.81 ,$24.88 ,$66.70 ,$12.04 ,$21.88 ,$11.22 ,$20.91 ,$27.70 ,1.81%,1.44%,1.53%,1.47%,1.54%,1.95%,1.63%,1.83%,1.77%,0.69%,1.57%
2005-09-30 00:00:00,$25.88 ,$25.88 ,$58.91 ,$9.84 ,$25.24 ,$66.54 ,$12.19 ,$22.14 ,$11.40 ,$21.01 ,$27.90 ,1.17%,1.33%,0.82%,0.32%,1.45%,(0.23%),1.22%,1.19%,1.61%,0.47%,0.93%
2005-10-03 00:00:00,$26.04 ,$26.10 ,$58.57 ,$9.84 ,$25.25 ,$66.56 ,$12.20 ,$22.25 ,$11.39 ,$21.02 ,$27.92 ,0.63%,0.84%,(0.56%),0.02%,0.05%,0.02%,0.11%,0.50%,(0.10%),0.07%,0.16%
2005-10-04 00:00:00,$25.60 ,$25.81 ,$58.08 ,$9.71 ,$24.93 ,$65.04 ,$12.02 ,$21.90 ,$11.44 ,$20.82 ,$27.54 ,(1.70%),(1.11%),(0.84%),(1.32%),(1.26%),(2.28%),(1.47%),(1.56%),0.47%,(0.97%),(1.20%)
2005-10-05 00:00:00,$25.14 ,$25.23 ,$57.19 ,$9.55 ,$24.51 ,$63.06 ,$11.94 ,$21.43 ,$11.31 ,$20.22 ,$26.96 ,(1.81%),(2.25%),(1.54%),(1.69%),(1.69%),(3.04%),(0.69%),(2.17%),(1.17%),(2.86%),(1.89%)
2005-10-06 00:00:00,$25.04 ,$25.19 ,$58.06 ,$9.53 ,$24.45 ,$62.92 ,$11.87 ,$21.49 ,$11.29 ,$20.16 ,$27.00 ,(0.37%),(0.14%),1.53%,(0.16%),(0.25%),(0.23%),(0.56%),0.29%,(0.11%),(0.30%),(0.03%)
2005-10-07 00:00:00,$24.77 ,$24.91 ,$58.05 ,$9.57 ,$24.32 ,$62.22 ,$11.83 ,$21.57 ,$11.30 ,$19.72 ,$26.83 ,(1.07%),(1.11%),(0.03%),0.43%,(0.53%),(1.10%),(0.35%),0.36%,0.02%,(2.19%),(0.56%)
2005-10-10 00:00:00,$24.50 ,$24.53 ,$56.82 ,$9.44 ,$24.04 ,$61.35 ,$11.55 ,$21.23 ,$11.19 ,$19.38 ,$26.40 ,(1.09%),(1.53%),(2.12%),(1.39%),(1.16%),(1.41%),(2.37%),(1.54%),(0.91%),(1.72%),(1.52%)
2005-10-11 00:00:00,$24.33 ,$24.29 ,$56.07 ,$9.30 ,$23.87 ,$61.03 ,$11.39 ,$21.06 ,$10.96 ,$19.31 ,$26.16 ,(0.73%),(0.99%),(1.32%),(1.46%),(0.71%),(0.51%),(1.42%),(0.80%),(2.11%),(0.36%),(1.04%)
2005-10-12 00:00:00,$23.92 ,$24.03 ,$55.51 ,$9.13 ,$23.56 ,$59.82 ,$11.16 ,$20.62 ,$10.71 ,$19.17 ,$25.76 ,(1.69%),(1.09%),(1.00%),(1.87%),(1.29%),(1.99%),(1.96%),(2.10%),(2.25%),(0.76%),(1.60%)
2005-10-13 00:00:00,$23.88 ,$24.02 ,$55.39 ,$9.18 ,$23.54 ,$59.28 ,$11.12 ,$20.75 ,$10.68 ,$19.18 ,$25.70 ,(0.15%),(0.01%),(0.21%),0.60%,(0.06%),(0.90%),(0.38%),0.63%,(0.29%),0.05%,(0.07%)
2005-10-14 00:00:00,$24.42 ,$24.63 ,$55.97 ,$9.42 ,$24.03 ,$60.49 ,$11.48 ,$21.32 ,$10.88 ,$19.41 ,$26.21 ,2.27%,2.53%,1.04%,2.59%,2.08%,2.04%,3.27%,2.74%,1.87%,1.20%,2.16%
2005-10-17 00:00:00,$24.50 ,$24.79 ,$55.97 ,$9.36 ,$24.05 ,$60.70 ,$11.49 ,$21.48 ,$11.02 ,$19.62 ,$26.30 ,0.31%,0.63%,0.00%,(0.59%),0.06%,0.35%,0.04%,0.73%,1.30%,1.13%,0.40%
2005-10-18 00:00:00,$24.19 ,$24.54 ,$55.80 ,$9.28 ,$23.84 ,$60.17 ,$11.33 ,$21.25 ,$10.85 ,$19.42 ,$26.07 ,(1.25%),(0.98%),(0.30%),(0.86%),(0.85%),(0.88%),(1.39%),(1.07%),(1.59%),(1.06%),(1.02%)
2005-10-19 00:00:00,$24.66 ,$24.92 ,$56.13 ,$9.47 ,$24.21 ,$60.80 ,$11.52 ,$21.63 ,$10.84 ,$19.59 ,$26.38 ,1.94%,1.52%,0.58%,1.96%,1.55%,1.06%,1.66%,1.80%,(0.04%),0.89%,1.29%
2005-10-20 00:00:00,$24.33 ,$24.58 ,$55.08 ,$9.26 ,$23.94 ,$60.04 ,$11.31 ,$21.26 ,$10.63 ,$19.20 ,$25.96 ,(1.35%),(1.35%),(1.86%),(2.21%),(1.11%),(1.26%),(1.77%),(1.71%),(1.93%),(1.97%),(1.65%)
2005-10-21 00:00:00,$24.54 ,$24.92 ,$55.60 ,$9.34 ,$24.26 ,$60.52 ,$11.52 ,$21.48 ,$10.73 ,$19.14 ,$26.21 ,0.86%,1.38%,0.95%,0.93%,1.34%,0.80%,1.81%,1.03%,0.89%,(0.32%),0.97%
2005-10-24 00:00:00,$24.98 ,$25.58 ,$56.23 ,$9.45 ,$24.79 ,$61.72 ,$11.73 ,$21.99 ,$11.01 ,$19.43 ,$26.69 ,1.80%,2.63%,1.12%,1.20%,2.17%,1.97%,1.89%,2.40%,2.60%,1.50%,1.93%
2005-10-25 00:00:00,$24.73 ,$25.52 ,$56.96 ,$9.34 ,$24.52 ,$61.59 ,$11.62 ,$21.77 ,$10.87 ,$19.54 ,$26.65 ,(1.01%),(0.24%),1.29%,(1.20%),(1.07%),(0.20%),(0.94%),(1.00%),(1.23%),0.56%,(0.50%)
2005-10-26 00:00:00,$24.54 ,$25.45 ,$56.46 ,$9.30 ,$24.24 ,$61.48 ,$11.43 ,$21.65 ,$10.85 ,$19.68 ,$26.51 ,(0.75%),(0.27%),(0.87%),(0.46%),(1.14%),(0.18%),(1.64%),(0.55%),(0.19%),0.74%,(0.53%)
2005-10-27 00:00:00,$24.18 ,$25.25 ,$55.00 ,$9.03 ,$23.94 ,$61.00 ,$11.22 ,$21.32 ,$10.82 ,$19.73 ,$26.15 ,(1.49%),(0.79%),(2.58%),(2.88%),(1.24%),(0.78%),(1.85%),(1.55%),(0.28%),0.23%,(1.32%)
2005-10-28 00:00:00,$24.80 ,$25.77 ,$56.23 ,$9.25 ,$24.42 ,$63.08 ,$11.53 ,$22.00 ,$11.15 ,$19.28 ,$26.75 ,2.57%,2.08%,2.23%,2.47%,2.00%,3.41%,2.77%,3.23%,3.03%,(2.28%),2.15%
2005-10-31 00:00:00,$25.06 ,$26.02 ,$56.73 ,$9.39 ,$24.60 ,$61.81 ,$11.56 ,$22.20 ,$11.23 ,$19.65 ,$26.82 ,1.04%,0.97%,0.90%,1.44%,0.71%,(2.01%),0.20%,0.90%,0.72%,1.89%,0.68%
2005-11-01 00:00:00,$24.60 ,$25.74 ,$55.55 ,$9.26 ,$24.26 ,$60.66 ,$11.31 ,$22.03 ,$11.04 ,$19.90 ,$26.43 ,(1.81%),(1.06%),(2.09%),(1.36%),(1.38%),(1.87%),(2.14%),(0.80%),(1.68%),1.31%,(1.29%)
2005-11-02 00:00:00,$24.84 ,$26.07 ,$55.90 ,$9.38 ,$24.40 ,$60.86 ,$11.44 ,$22.29 ,$11.17 ,$20.19 ,$26.65 ,0.97%,1.27%,0.63%,1.33%,0.58%,0.33%,1.13%,1.21%,1.14%,1.46%,1.00%
2005-11-03 00:00:00,$24.61 ,$25.95 ,$55.86 ,$9.37 ,$24.25 ,$60.67 ,$11.44 ,$22.20 ,$11.10 ,$20.42 ,$26.59 ,(0.92%),(0.46%),(0.07%),(0.12%),(0.59%),(0.30%),0.02%,(0.43%),(0.60%),1.13%,(0.23%)
2005-11-04 00:00:00,$24.53 ,$25.87 ,$55.92 ,$9.32 ,$24.30 ,$60.23 ,$11.44 ,$22.13 ,$11.08 ,$20.25 ,$26.51 ,(0.33%),(0.29%),0.10%,(0.53%),0.22%,(0.73%),(0.03%),(0.30%),(0.18%),(0.83%),(0.29%)
2005-11-07 00:00:00,$24.74 ,$25.89 ,$56.44 ,$9.39 ,$24.49 ,$60.17 ,$11.54 ,$22.15 ,$11.01 ,$20.52 ,$26.63 ,0.86%,0.07%,0.92%,0.80%,0.75%,(0.10%),0.92%,0.11%,(0.57%),1.30%,0.51%
2005-11-08 00:00:00,$24.61 ,$25.77 ,$55.90 ,$9.32 ,$24.27 ,$59.52 ,$11.50 ,$22.06 ,$10.87 ,$20.42 ,$26.42 ,(0.53%),(0.45%),(0.94%),(0.78%),(0.89%),(1.09%),(0.40%),(0.44%),(1.29%),(0.47%),(0.73%)
2005-11-09 00:00:00,$25.02 ,$26.15 ,$55.82 ,$9.37 ,$24.63 ,$59.41 ,$11.65 ,$22.32 ,$11.15 ,$20.19 ,$26.57 ,1.64%,1.47%,(0.15%),0.55%,1.48%,(0.18%),1.31%,1.21%,2.57%,(1.13%),0.88%
2005-11-10 00:00:00,$25.57 ,$26.67 ,$55.87 ,$9.46 ,$25.03 ,$59.70 ,$11.82 ,$22.64 ,$11.29 ,$20.35 ,$26.84 ,2.20%,1.98%,0.10%,0.98%,1.61%,0.49%,1.50%,1.40%,1.22%,0.81%,1.23%
2005-11-11 00:00:00,$25.77 ,$26.82 ,$55.84 ,$9.54 ,$25.32 ,$59.91 ,$11.92 ,$22.61 ,$11.27 ,$20.55 ,$26.95 ,0.78%,0.56%,(0.06%),0.76%,1.17%,0.36%,0.83%,(0.13%),(0.14%),0.95%,0.51%
2005-11-14 00:00:00,$25.64 ,$26.77 ,$56.46 ,$9.40 ,$25.09 ,$59.34 ,$11.80 ,$22.57 ,$11.24 ,$20.33 ,$26.86 ,(0.50%),(0.17%),1.10%,(1.40%),(0.92%),(0.96%),(0.98%),(0.18%),(0.27%),(1.05%),(0.53%)
2005-11-15 00:00:00,$25.54 ,$26.65 ,$56.19 ,$9.36 ,$25.10 ,$59.19 ,$11.68 ,$22.38 ,$11.22 ,$20.20 ,$26.75 ,(0.38%),(0.46%),(0.47%),(0.49%),0.04%,(0.26%),(1.06%),(0.81%),(0.21%),(0.62%),(0.47%)
2005-11-16 00:00:00,$25.46 ,$26.55 ,$55.76 ,$9.37 ,$25.00 ,$58.98 ,$11.62 ,$22.21 ,$11.16 ,$20.10 ,$26.62 ,(0.30%),(0.37%),(0.76%),0.17%,(0.40%),(0.34%),(0.48%),(0.76%),(0.56%),(0.50%),(0.43%)
2005-11-17 00:00:00,$25.87 ,$26.97 ,$56.36 ,$9.45 ,$25.35 ,$60.35 ,$11.60 ,$22.67 ,$11.39 ,$20.60 ,$27.06 ,1.60%,1.57%,1.08%,0.86%,1.42%,2.31%,(0.18%),2.07%,2.08%,2.45%,1.53%
2005-11-18 00:00:00,$25.96 ,$27.10 ,$56.58 ,$9.51 ,$25.44 ,$60.60 ,$11.66 ,$22.80 ,$11.54 ,$20.67 ,$27.19 ,0.35%,0.49%,0.38%,0.64%,0.36%,0.42%,0.51%,0.59%,1.30%,0.36%,0.54%
2005-11-21 00:00:00,$26.06 ,$27.11 ,$56.41 ,$9.55 ,$25.67 ,$61.42 ,$11.74 ,$22.84 ,$11.52 ,$21.30 ,$27.36 ,0.40%,0.01%,(0.30%),0.37%,0.91%,1.34%,0.68%,0.16%,(0.16%),3.06%,0.65%
2005-11-22 00:00:00,$26.27 ,$27.27 ,$56.47 ,$9.61 ,$25.82 ,$61.92 ,$11.72 ,$23.01 ,$11.68 ,$21.73 ,$27.55 ,0.79%,0.61%,0.11%,0.60%,0.58%,0.83%,(0.14%),0.72%,1.40%,2.01%,0.75%
2005-11-23 00:00:00,$26.40 ,$27.32 ,$57.42 ,$9.65 ,$25.92 ,$62.04 ,$11.75 ,$22.97 ,$11.70 ,$21.93 ,$27.71 ,0.50%,0.16%,1.69%,0.47%,0.39%,0.19%,0.25%,(0.15%),0.18%,0.91%,0.46%
2005-11-25 00:00:00,$26.50 ,$27.37 ,$58.37 ,$9.63 ,$25.99 ,$61.71 ,$11.77 ,$22.97 ,$11.72 ,$21.88 ,$27.79 ,0.37%,0.19%,1.65%,(0.20%),0.25%,(0.53%),0.18%,(0.02%),0.18%,(0.24%),0.18%
